Rep,Treat,SPP,Clone,Row,Col,ID #,1997_Height,1997_Diam,1998_Height,1998_Diam,1999_Height,1999_Diam,2000_Height,2000_Diam,2001_Height,2001_Diam@3cm,2001_Diam@10cm,2002_Height,2002_Diam,2003_Height,2003_Diam@10cm,2003_DBH,2004_Height,2004_Diam@10cm,2004_DBH,2005_Height,2005_Diam@10cm,2005_DBH,2006_Height,2006_DBH,2007_Height,2007_DBH,2008_Height,2008_DBH,Notes,Comment1,Comment2,Comment3
2,3,A,216,O,8,6256,76,0.7,219,2.305,281,3.54,332,4.00,332,4.2,4.08,349,4.20,403,4.39,3.35,414,4.5,3.38,419,4.6,3.41,434,3.44,439,3.48,447,3.47,,,,
2,3,B,B,O,9,6257,41.5,0.42,152,2.066,304,3.56,380,4.37,430,5.01,4.6,443,4.90,452,5.19,3.5,470,5.22,3.5,542,5.4,3.74,599,3.95,633,4.12,633,4.15,,,,
2,3,A,216,O,10,6258,42,0.68,194,2.538,330,3.59,359,3.93,457,4.75,4.2,512,4.55,617,4.93,4.02,656,5.15,4.32,717,5.5,4.56,742,4.73,689,4.90,675,5.1,,,,
2,3,B,B,O,11,6259,51,0.69,197,2.525,293,4.31,391,4.72,438,5.48,5.1,466,5.48,511,5.63,3.59,570,5.82,3.75,600,5.7,3.82,600,3.78,618,3.79,625,3.8,,,,
2,3,A,216,O,12,6260,36,0.65,147,2.283,277,3.24,284,3.62,425,3.9,3.9,479,4.14,533,4.33,3.27,568,4.45,3.45,648,4.8,3.60,693,3.8,719,3.79,761,3.9,"01: Dead, 02: tree growing; ",,,
2,3,B,B,O,13,6261,53,0.46,169,1.675,312,2.91,326,3.49,375,4.09,3.8,400,3.95,421,3.98,2.65,450,4,2.68,447,4,2.71,465,2.7,,,,,07:missing,,,
2,3,A,216,O,14,6262,62,0.66,194,2.286,274,2.93,300,3.30,364,3.58,3.55,427,3.66,502,3.95,2.9,517,4,2.99,560,4.1,3.10,601,3.11,532,3.15,570,3.22,,,,
2,3,B,B,P,14,6275,49,0.64,196,2.528,328,4.2,406,5.19,467,6.1,5.72,537,6.21,576,6.81,4.51,652,7.22,5.05,688,7.6,5.50,756,5.88,799,6.38,888,6.7,,,,
2,3,A,216,P,13,6274,55.5,0.68,156,2.516,291,3.66,350,3.81,437,4.22,4.21,471,4.23,551,4.55,3.47,571,4.83,3.8,597,5,3.92,678,4.1,738,4.25,752,4.48,,,,
2,3,B,B,P,12,6273,39.5,0.6,156,2.539,318,4.07,346,4.51,386,5.56,5.15,446,5.16,493,5.35,3.26,550,5.43,3.4,646,5.6,3.68,628,3.92,635,4.16,632,4.17,08: Dead (but measured anyway),,,
2,3,A,216,P,11,6272,62,0.66,216,2.367,328,3.65,358,4.03,441,4.51,4.29,485,4.62,582,4.97,3.95,617,5.17,4.32,700,5.4,4.56,805,4.86,843,5.22,847,5.47,,,,
2,3,B,B,P,10,6271,52,0.92,152,2.904,289,4.51,346,4.85,427,5.82,5.29,498,5.44,557,5.79,3.78,630,6.07,4.18,693,6.6,4.70,747,5.13,838,5.73,884,6.3,02: Dead? 03: Tree growing,,,
2,3,A,216,P,9,6270,75,0.75,235,2.722,303,3.81,351,3.83,402,4.78,4.19,491,4.42,582,4.74,3.7,638,4.9,4.01,704,5.3,4.37,815,4.72,811,5.00,817,5.52,,,,
2,3,B,B,P,8,6269,18,0.37,126,1.786,266,3.42,317,3.85,345,4.34,4.02,415,4.23,456,4.39,3.13,486,4.55,2.85,541,4.8,3.16,606,3.31,666,3.68,713,4.03,,,,
2,3,A,216,P,7,6268,48,0.72,51,1.064,139,1.57,146,1.47,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
2,3,B,B,Q,7,6281,46,0.67,172,2.319,309,4.46,385,5.47,424,6.4,5.72,498,6.02,501,6.30,4.18,566,6.85,4.63,610,6.2,5.28,686,5.99,689,5.80,696,6.31,07: Dia v,,,
2,3,A,216,Q,8,6282,40,0.68,116,1.648,210,2.23,229,2.60,275,2.73,2.73,295,2.64,293,2.67,1.38,295,2.75,1.42,296,2.9,1.48,291,1.51,296,1.60,311,1.68,,,,
2,3,B,B,Q,9,6283,28,0.4,153,2.389,326,4.46,386,5.12,443,5.8,5.42,460,5.70,488,5.79,3.47,564,6.1,3.92,636,6.7,4.32,667,5.1,741,5.40,792,5.91,99: Dead; 00: Tree growing,,,
2,3,A,271,Q,10,6284,73,0.69,157,1.547,329,2.63,343,3.15,372,3.13,3.1,385,3.12,456,3.34,2.39,520,3.38,2.52,534,4.5,2.60,,,,,,,"Misplant 216, actually 27106:dead; ",,,
2,3,B,B,Q,11,6285,64,0.9,189,3.104,361,5.32,421,5.76,495,6.81,5.84,585,6.49,591,6.72,4.64,629,7.1,5.12,742,7.7,5.54,767,6.05,817,6.45,836,6.68,,,,
2,3,A,216,Q,12,6286,38,0.48,23,0.288,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,3,B,B,Q,13,6287,35.5,0.48,120,1.544,291,2.93,335,3.53,369,4.27,3.81,396,4.20,413,4.39,2.51,456,4.69,2.77,476,4.9,2.91,532,3.1,572,3.55,565,3.72,08: Hgt v,,,
2,3,A,216,Q,14,6288,42,0.49,121,1.386,217,2.44,219,2.49,207,2.79,2.59,202,2.67,214,2.77,1.17,222,2.82,1.3,240,2.9,1.33,242,1.35,259,1.30,259,1.35,07: Dia v,,,
2,3,B,B,R,14,6301,28.5,0.43,148,1.813,317,3.64,403,4.29,447,5.28,4.76,501,5.00,530,5.41,4.69,593,5.91,4.13,649,6.4,4.58,692,5.15,750,5.49,827,5.9,,,,
2,3,A,271,R,13,6300,67,0.58,180,2.507,329,4.01,386,4.08,427,4.6,4.3,442,4.42,567,4.84,3.53,612,5.1,3.83,682,5.4,4.06,668,4.28,754,4.67,828,4.87,Misplant 216; 08: Dia remeasured,,,
2,3,B,B,R,12,6299,35,0.43,121,1.865,290,3.19,357,3.57,380,4.13,3.9,431,4.20,451,4.49,2.94,507,4.87,3.21,619,5.2,3.50,564,3.75,623,4.08,655,4.29,,,,
2,3,A,271,R,11,6298,85,0.68,256,2.826,383,4.22,395,4.55,420,4.96,4.83,449,5.06,561,5.41,4.02,665,5.78,4.41,723,6.2,4.79,719,5.08,797,5.60,832,6.18,"Misplant 216, actually 271; ",,,
2,3,B,B,R,10,6297,51,0.67,160,2.454,298,4.69,334,4.75,367,5.92,5.3,442,5.70,503,5.60,3.7,484,5.66,3.72,411,5.7,,,,,,,,03: Ht lrg; 04: Ht & Dia measured 2x 06:dead  ,,,
2,3,A,216,R,9,6296,33.5,0.38,64,0.798,160,1.86,150,1.09,,,,,,,,,,,,,,,,,,,,,01: Dead,2000_Height: remeasured 150,2000_Diam: remeasured 1.175,
2,3,B,B,R,8,6295,28,0.46,160,2.257,332,4.3,420,5.20,437,6.13,5.5,493,5.86,530,6.37,4.22,560,7,4.88,580,7.5,5.54,,,,5.74,,,04: Dead? 05 Check 06:dead with shoot ,2003_Height: VQ: Changed from 484 to 530 - remeasure. 5-5-4,,
2,3,A,216,R,7,6294,73,0.97,235,2.528,264,3.75,295,4.17,358,4.3,4.42,387,4.52,416,4.77,3.06,433,5,3.28,505,5.4,3.52,548,3.73,579,4.15,630,4.49,,2003_Height: VQ: Changed from 384 to 416 - remeasure. 5-5-4,,
2,3,A,216,S,8,6307,5,0.19,49,0.428,100,1.9,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
2,3,B,B,S,9,6308,44,0.7,175,3.16,313,5.81,358,6.71,411,7.58,7.14,460,7.32,452,7.35,3.46,415,7.3,3.03,,7,,,,,,,,"02: Bent by scaffold; 03: measured twice, 1 of 2 forks broken off; 04 Ht & Dia measured 2x 06:dead; ",,,
2,3,A,216,S,10,6309,20,0.65,129,1.572,217,2.31,217,2.28,215,2.52,2.4,230,2.48,240,3.14,1.5,259,3.55,1.7,277,4.5,1.74,280,1.78,,,,,07:harvested  ,,,
2,3,B,B,S,11,6310,44,0.55,162,2.232,323,4.59,363,5.37,425,6.21,5.79,474,5.98,518,6.56,3.97,584,7.11,4.89,645,7.9,5.32,701,5.78,776,6.65,851,7.46,"08: Dia 4"" Low on remeasure",,,
2,3,A,216,S,12,6311,18,0.52,25,0.582,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,3,B,B,S,13,6312,21,0.28,66,0.994,207,1.8,229,1.92,231,2.16,2,,,,,,,,,,,,,,,,,,02: Dead,,,
2,3,A,216,S,14,6313,73,0.64,175,2.094,273,3.26,281,3.69,373,3.9,3.88,407,4.04,443,4.27,2.89,487,4.47,3.25,530,4.8,3.43,575,3.61,580,3.70,616,3.81,,,,
2,3,B,B,T,14,6324,51,0.61,183,2.156,298,3.86,341,4.77,429,5.65,5.29,464,5.32,511,5.76,4.71,571,6.23,4.08,682,6.8,4.44,659,4.9,749,5.36,786,5.78,,,,
2,3,A,216,T,13,6323,80,0.91,240,3.156,356,4.96,400,5.27,435,6.05,6,524,7.07,635,7.83,3.6,715,8.43,5.94,,9.1,6.54,913,7.15,967,8.09,1082,9.01,02: Broken top,,,
2,3,B,B,T,12,6322,33,0.35,159,2.098,356,4.47,414,5.32,453,6.2,5.61,526,6.08,556,6.49,5.31,624,6.87,4.61,682,7.4,5.13,698,5.49,743,5.80,749,5.94,02: CT Dead? 03: Tree growing,,,
2,3,A,216,T,11,6321,8,0.29,15,0.298,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,3,B,B,T,10,6320,29,0.52,190,2.294,366,4.51,445,5.58,488,6.61,6.1,565,6.40,604,6.88,,662,7.49,5.42,724,7.8,5.71,765,6.18,869,6.90,915,7.55,,2003_Height: VQ: Changed from 565 to 604 - remeasure. 5-5-4,,
2,3,A,216,T,9,6319,4,0.15,51,0.354,95,0.85,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
2,3,A,216,U,12,6332,49.5,0.6,188,2.022,300,3.19,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
2,3,B,B,U,13,6333,49,0.61,160,2.771,328,4.6,385,5.17,399,5.79,5.42,402,5.51,433,5.73,2.9,520,5.92,4.31,593,6.3,3.87,629,4.21,721,5.00,784,5.47,06:2 stems,2000_Height: remeasured = 389,2000_Diam: remeasured = 5.24,
2,3,A,216,U,14,6334,52,0.48,69,0.849,146,1.59,147,1.42,146,1.4,1.4,,,,,,,,,,,,,,,,,,02: Dead,,,
2,4,B,B,L,14,6530,52,0.74,129,2.445,258,4.01,310,4.51,390,5.61,5.28,460,5.51,507,6.08,3.93,566,6.4,4.02,610,6.9,4.50,677,4.98,752,5.20,803,5.1,98: Dead; 99: Tree growing,,,
2,4,A,271,L,13,6529,90,0.7,242,2.771,450,4.81,535,5.57,618,6.46,6.26,635,6.91,799,7.70,6.08,846,8.8,7.12,940,9.8,8.05,1010,8.61,1063,9.37,1132,10.3,"97: misplant 216, actually 271; 00: Dead: 01: Tree growing; ",,,
2,4,B,B,L,12,6528,59,0.6,173,2.7,339,5.1,407,5.57,475,6.95,6.5,545,6.62,621,7.29,4.83,735,7.9,5.35,834,8.9,6.42,855,7.18,1002,7.65,1032,8.23,,,,
2,4,A,216,L,11,6527,11,0.38,93,0.722,159,1.88,181,2.28,183,2.38,2.1,184,1.91,179,2.20,,178,1.7,,,,,,,,,,,03: Measured twice; 04: Dia measured 2x; 05: Dead ,2003_Diam@10cm: VQ: changed from 1.78 to 2.20 - remeasure. 5-6-4,,
2,4,B,B,L,10,6526,38,0.64,152,2.31,281,4.57,336,5.15,376,6.29,5.58,413,6.02,474,6.30,3.53,564,6.8,4.11,658,7.4,4.80,725,5.42,855,5.86,940,6.2,,,,
2,4,A,216,L,9,6525,45,0.51,112,2.52,205,3.02,213,3.37,328,3.77,3.98,422,3.66,545,4.14,2.87,560,4.6,3.43,640,4.9,3.86,786,4.09,779,4.29,858,4.39,07:top broken ,,,
2,4,B,B,L,8,6524,44,0.57,155,2.068,276,4.28,338,4.53,386,5.41,5.1,497,5.48,564,6.33,4.1,652,7.1,4.83,716,8.1,5.80,796,6.51,938,7.33,1033,7.99,98: Dead; 99: Tree growing,,,
2,4,A,216,L,7,6523,54,0.6,136,2.008,208,2.76,223,3.24,351,3.71,3.49,423,3.79,528,3.98,2.91,552,4.3,3.4,650,4.6,3.84,650,4.02,722,4.19,722,4.13,08: Dia remeasured,,,
2,4,B,B,L,6,6522,48,0.57,142,2.552,302,4.95,356,6.18,402,6.79,6.42,468,6.72,494,7.26,4,615,7.7,5.58,699,8.2,5.70,793,6.28,875,6.85,934,7.38,06:2 stems,,,
2,4,A,216,M,6,6536,51,0.63,200,2.025,254,3.27,302,3.93,404,4.66,4.38,501,4.77,650,5.28,4.25,690,5.9,4.89,748,6.6,5.61,929,6.19,991,6.57,1118,7.25,,,,
2,4,B,B,M,7,6537,21,0.35,44,0.806,105,1.58,126,1.78,134,2.16,1.84,150,1.88,164,1.91,,170,1.9,0.44,192,1.9,0.59,202,0.6,206,0.70,197,0.7,08: Hgt remeasured,,,
2,4,A,216,M,8,6538,55.5,0.7,136,1.611,194,2.75,237,2.96,355,3.15,2.9,422,3.09,550,3.50,2.59,573,3.8,2.94,757,4,3.22,705,3.31,722,3.40,724,3.4,,,,
2,4,B,B,M,9,6539,23,0.35,92,1.659,210,3.17,235,3.26,247,3.43,3.28,316,3.34,398,3.37,1.7,433,3.7,2.06,479,4,2.30,491,2.5,521,2.63,527,2.69,,,,
2,4,A,216,M,10,6540,4,0.24,52,0.546,92,0.83,100,0.89,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
2,4,B,B,M,11,6541,46,0.62,185,3.045,349,5.74,397,6.60,483,7.05,6.32,537,6.68,693,7.13,4.02,684,7.7,4.43,772,8.1,4.90,777,5.3,908,5.72,1004,5.91,00: Dead; 01: tree growing; 02: Dead? 03: Growing; 04: Ht measured 2x,,,
2,4,A,216,M,12,6542,13,0.47,90,1.533,264,2.57,233,2.93,295,3.06,3.1,337,3.50,456,3.57,2,473,3.7,2.04,494,3.8,2.23,501,2.12,521,2.19,532,2.14,,,,
2,4,B,B,M,13,6543,40,0.67,159,3.265,295,5.55,352,5.46,393,6.48,5.9,446,6.56,534,7.95,3.08,613,6.8,4.29,637,7.5,3.83,682,4,719,4.17,791,4.22,04: Dia measured 2x 06:2 stems,,,
2,4,A,216,M,14,6544,29,0.34,171,1.51,261,2.61,344,3.16,417,3.61,3.54,525,4.23,625,4.39,3.61,658,4.7,3.99,730,5.2,4.30,818,4.6,893,4.72,950,4.85,,,,
2,4,B,B,N,14,6558,36,0.5,143,2.014,278,3.59,359,4.22,435,5.3,4.97,511,5.44,603,6.05,4.14,675,6.5,4.65,725,7,5.27,760,5.63,852,6.15,935,6.73,06:SA ,,,
2,4,A,216,N,13,6557,32,0.34,157,1.807,242,2.34,303,3.03,328,3.24,3.21,433,3.47,543,3.66,2.61,525,3.7,3.71,546,3.9,2.76,567,2.8,565,2.80,,2.75,02: Bent; 04: Ht measured 2x,,,
2,4,B,B,N,12,6556,24,0.36,182,0.703,175,1.46,199,1.62,219,1.72,1.49,211,1.55,,,,,,,,,,,,,,,,03: Dead,2002_Diam: measured,,
2,4,A,271,N,11,6555,89,0.74,221,2.701,437,5,510,6.10,530,6.88,6.25,587,6.33,729,7.10,6.03,736,8.1,6.45,808,8.8,6.98,856,7.45,946,8.10,1066,8.72,"Misplant 216, actually 271; ",,,
2,4,B,B,N,10,6554,22,0.4,80,1.203,204,2.28,292,2.34,309,2.69,2.4,309,2.71,317,2.98,1.42,332,2.5,1.47,343,2.5,1.50,325,1.5,,,,,04: Dia measured 2x 06:pd  07:Dead ,2003_Diam@10cm: VQ: changed from 2.45 to 2.98 - remeasure. 5-6-4,,
2,4,A,216,N,9,6553,76.5,0.76,183,2.572,239,4.09,308,4.31,452,4.9,4.56,502,4.90,686,5.51,4.32,713,6.2,5.02,838,6.9,5.90,882,6.08,963,6.90,1074,7.55,,,,
2,4,B,B,N,8,6552,32,0.46,176,1.265,352,3.77,421,5.08,462,5.8,5.61,506,6.46,586,6.81,4.12,686,7.6,4.96,656,8.6,5.68,786,6.25,845,6.80,994,7.37,06:SA; 08: Hgt remeasured,,,
2,4,A,271,N,7,6551,44,0.61,134,1.997,308,3.47,380,4.03,459,4.5,4.2,506,4.58,579,4.97,4.1,583,5,3.83,,5,,,,,,,,"97: Misplant 216, actually 271; 01: Dead; 02: Tree growing 06:dead; ",,,
2,4,B,B,N,6,6550,53,0.7,152,2.593,271,3.98,304,4.80,398,5.48,4.76,462,5.06,542,5.63,4.12,630,6.5,4.89,695,7.3,5.69,765,6,845,6.53,900,7.17,,,,
2,4,A,216,O,6,6564,48,0.65,120,2.231,162,2.58,170,2.63,211,2.82,2.64,215,2.67,237,2.64,1.8,255,2.7,1.38,,2.8,,,,,,,,02: Dead?; 03: Growing; 04: Dia measured 2x 06:dead,,,
2,4,B,B,O,7,6565,56,0.85,190,2.39,298,4.83,323,4.96,380,5.85,5.5,411,4.30,493,6.88,2.6,568,6.8,4.74,613,7.2,3.43,663,3.54,751,3.70,789,3.91,04: Fork 06:2 stems  ,,,
2,4,A,271,O,8,6566,42,0.63,148,2.193,379,3.7,416,4.46,443,5.12,4.88,562,6.75,641,7.32,4.41,726,6.7,5.11,775,7.5,5.50,832,5.74,971,6.15,1041,6.4,"Misplant 216, actually 271; 04: Dia measured 2x; ",,,
2,4,B,B,O,9,6567,41,0.59,180,2.636,371,5.16,406,5.51,466,6.66,5.95,529,6.11,608,6.43,4.32,664,7,4.81,743,7.6,5.58,765,5.97,881,6.15,956,6.63,,,,
2,4,A,271,O,10,6568,76,0.72,210,2.768,365,4.74,515,5.31,523,6.47,5.95,577,6.18,669,6.59,4.9,781,7.1,5.43,894,7.3,5.83,922,6.19,1026,6.70,1104,7.35,"Misplant 216, actually 271; ",,,
2,4,B,B,O,11,6569,41,0.55,165,2.766,355,4.71,431,5.66,497,6.4,6.25,581,6.75,668,7.42,5.01,770,8.1,5.59,814,9,6.12,855,6.49,923,7.07,946,7.52,,,,
2,4,A,216,O,12,6570,23,0.52,220,2.211,263,3.42,313,3.95,436,4.3,4.14,532,4.46,639,4.81,3.6,666,5,3.9,752,5.5,4.26,829,4.5,913,4.69,1035,4.8,,,,
2,4,B,B,O,13,6571,40,0.35,120,1.481,265,2.76,335,3.45,383,4.29,4.1,454,4.27,538,4.49,2.9,575,4.6,3.07,707,4.8,3.26,682,3.41,750,3.51,786,3.55,,,,
2,4,A,216,O,14,6572,34,0.42,170,1.61,287,3.13,332,3.68,493,4.4,4.1,544,4.52,583,4.97,4.01,639,5.3,4.2,727,5.4,4.33,742,4.41,845,4.39,924,4.51,99: Dead; 00: Tree growing,,,
2,4,B,B,P,14,6585,52,0.51,155,2.436,340,4.91,411,6.12,549,8.11,7.62,643,8.34,716,8.75,5.78,775,9.3,3.19,838,9.6,6.65,913,7.05,907,7.50,961,7.68,,,,
2,4,A,216,P,13,6584,8,0.27,101,0.802,193,1.82,247,2.46,310,2.32,2.53,304,2.77,320,3.02,1.48,,,,,,,,,,,,,04: Dead  ,,,
2,4,B,B,P,12,6583,50,0.63,165,2.798,329,5.68,415,6.44,484,7.85,7.15,567,7.35,649,8.02,5.09,748,8.4,5.9,816,8.9,6.25,852,6.68,951,7.08,1053,7.45,,,,
2,4,A,216,P,11,6582,31,0.43,150,1.835,239,2.97,333,3.42,390,3.71,3.54,490,3.82,484,3.98,3.11,498,4.1,3.23,544,4.1,3.28,584,3.3,577,3.30,561,3.32,03: Measured twice; 08: under scaffold,,,
2,4,B,B,P,10,6581,58,0.74,177,2.344,369,4.86,446,5.02,492,6.28,5.86,558,5.98,613,6.27,4.23,708,6.7,5.03,716,7.3,5.49,779,5.69,895,6.02,933,6.3,02: Forked,,,
2,4,A,216,P,9,6580,10,0.16,16,0.489,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,4,B,B,P,8,6579,49,0.52,180,2.669,307,5.69,386,6.16,454,7.2,6.98,492,7.16,575,8.21,4.14,661,8.9,6.27,696,9.4,5.46,755,6,910,6.60,963,7.16,02: Damage by scaffold 06:2 stems,,,
2,4,A,271,P,7,6578,85,0.8,218,2.759,383,4.27,494,5.07,530,5.8,5.48,550,5.70,711,6.05,4.59,765,6.6,5.14,823,7.25,5.76,824,6.11,906,6.58,945,7.12,"Misplant 216, actually 271; ",,,
2,4,B,B,Q,7,6591,,,80,0.813,212,1.97,242,2.29,258,2.62,3.51,293,2.55,307,2.55,1.24,327,2.6,1.4,346,2.7,1.36,347,1.38,361,1.40,353,1.42,08: Hgt v,,,
2,4,A,216,Q,8,6592,28,0.42,51,0.845,150,1.73,165,1.73,175,1.6,5.25,180,1.38,183,3.24,0.81,,,,,,,,,,,,,04: Dead  ,2002_Diam: measured,2003_Height: VQ: Changed from 177 to 183 - remeasure. 5-5-4,
2,4,B,B,Q,9,6593,29,0.41,79,1.109,222,2.56,274,2.89,332,3.61,3.3,397,3.44,456,3.66,2.33,495,4.2,2.78,504,4.5,3.01,561,3.24,587,3.35,631,3.48,,,,
2,4,A,216,Q,10,6594,52,0.7,153,2.461,271,3.51,360,3.67,480,4.29,4.11,514,4.62,618,5.28,4.04,696,5.6,4.5,764,5.8,4.75,782,5.05,819,5.28,,,07:pd ,,,
2,4,B,B,Q,11,6595,41.5,0.48,25,0.308,80,0.79,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
2,4,A,216,Q,12,6596,37,0.55,152,1.724,234,2.71,253,3.18,417,3.36,3.11,485,3.34,507,3.76,2.76,554,3.9,3.02,622,4.2,3.12,725,3.21,685,3.30,669,3.32,08: Hgt remeasured,,,
2,4,B,B,Q,13,6597,27,0.3,95,1.975,248,4,332,4.91,402,5.79,5.65,460,6.24,468,7.54,3.48,472,6.1,3.4,478,6.5,3.40,,,,,,,"04: Dia measured 2x 06:dead, top broken; ",,,
2,4,A,216,Q,14,6598,57,0.56,203,2.633,294,5.06,372,5.14,446,5.88,5.38,525,5.73,637,6.18,4.67,672,6.5,4.99,769,6.8,5.17,865,5.6,914,5.50,983,5.53,,,,
2,4,B,B,R,14,6611,46,0.69,158,2.756,347,5.72,432,6.42,528,8.4,7.76,645,9.10,695,9.87,6.26,765,11.6,7.12,810,11.2,7.54,887,8.14,1006,8.94,1062,9.47,,,,
2,4,A,216,R,13,6610,41,0.47,208,2.104,293,3.11,360,4.11,445,4.25,4.38,525,4.33,607,4.65,3.7,635,4.8,3.91,707,5,4.15,807,4.32,875,4.43,923,4.56,,,,
2,4,B,B,R,12,6609,32,0.35,21,2.777,265,3.29,329,3.84,396,4.68,3.99,448,4.11,476,4.27,2.55,503,4.4,2.8,504,4.5,3.00,615,3.18,686,3.31,714,3.41,02: bent by scaffold,,,
2,4,A,216,R,11,6608,17,0.46,133,1.707,243,2.82,277,2.99,316,3.23,3.42,339,3.72,353,3.41,2.05,360,3.5,2.11,369,3.6,2.04,360,2.1,,,,,04: Dia measured 2x  07:Dead  ,,,
2,4,B,B,R,10,6607,25,0.46,144,2.473,325,4.17,392,4.66,469,5.33,5.13,480,5.68,602,6.08,4.02,680,6.7,4.85,794,7.4,5.30,795,5.71,895,5.99,972,6.21,,,,
2,4,A,216,R,9,6606,36,0.56,200,2.186,287,4.03,354,4.40,400,4.8,4.58,493,4.93,646,5.22,3.95,690,5.5,4.3,833,6,4.74,881,5.09,967,5.43,993,5.85,,,,
2,4,B,B,R,8,6605,52,0.75,79,3.083,356,6.29,432,6.64,460,7.63,7.04,525,7.48,566,8.37,4.5,678,9.2,5.97,722,9.7,5.92,754,6.4,888,6.94,958,7.21,06:2 stems,,,
2,4,A,216,R,7,6604,72,0.66,159,2.087,296,3.66,374,4.10,476,4.47,4.3,541,4.71,590,5.09,4.04,630,5.5,4.58,797,6,5.06,836,5.41,882,5.80,1024,6.1,,,,
2,4,A,216,S,8,6617,34,0.43,115,1.607,160,2.33,174,2.28,230,2.48,2.38,255,2.51,260,2.55,1.25,260,2.5,1.34,,2.6,1.22,,,,,,,06:dead  ,,,
2,4,B,B,S,9,6618,27,0.4,25,0.533,,,,,,,,,,,,,,,,,,,,,,,,,99: Dead,,,
2,4,A,216,S,10,6619,60.5,0.69,181,2.299,337,3.37,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
2,4,B,B,S,11,6620,46,0.77,149,2.986,335,5.71,401,6.42,472,6.98,6.57,564,6.94,641,7.70,4.43,722,8.4,5.96,796,9,6.07,829,6.64,957,7.49,1034,8.01,06:2 stems,,,
2,4,A,216,S,12,6621,26,0.5,111,1.654,222,2.55,246,2.87,287,3.02,2.87,327,2.86,374,2.99,1.89,380,2.9,2.02,376,3.1,1.92,378,2,,1.90,,,02: Top broken by scaffold  07:Dead,,,
2,4,B,B,S,13,6622,28,0.41,130,2.161,279,4.52,359,4.55,383,5.25,5.01,422,5.16,491,5.51,2.75,554,5.6,3.89,618,5.8,3.35,629,3.58,675,3.70,702,3.81,06:2 stems,,,
2,4,A,216,S,14,6623,51,0.53,172,2.19,282,3.81,321,4.08,352,4.6,4.3,398,4.33,428,4.49,3.02,430,4.5,3.18,452,4.5,3.03,429,3.17,438,3.20,,3.13,,,,
2,4,B,B,T,14,6634,37,0.4,125,1.895,279,3.47,329,4.09,403,5.2,4.8,469,4.93,523,5.06,3.6,598,5.5,4.02,607,5.85,4.43,664,4.51,,,,,02: Knob at 10 cm  07:Dead,,,
2,4,A,216,T,13,6633,50,0.58,174,2.451,344,3.74,381,4.35,518,4.91,4.68,557,5.25,687,5.73,4.45,749,6.2,4.9,795,6.9,5.42,928,5.79,1026,6.40,1082,6.81,,,,
2,4,B,B,T,12,6632,39,0.55,156,2.111,275,4.06,378,4.77,456,5.5,5.06,552,5.09,561,5.41,3.28,611,5.7,3.8,685,6,3.94,703,4.12,746,4.33,748,4.55,00: Dead; 01: tree growing,2003_Height: VQ: Changed from 552 to 561 - remeasure. 5-5-4,,
2,4,A,216,T,11,6631,28,0.43,180,2.219,295,3.85,331,4.23,432,4.6,4.28,517,4.52,617,4.74,3.67,667,5,3.92,788,5.2,4.21,875,4.39,876,4.60,902,4.79,,,,
2,4,B,B,T,10,6630,51,0.68,168,3.162,351,5.44,442,6.29,496,7.45,7.06,573,7.74,641,8.53,4.53,716,9.6,7.09,761,10.45,5.48,799,5.82,894,6.30,911,6.55,06:2 stems,,,
2,4,A,216,T,9,6629,39.5,0.61,185,2.394,356,3.18,403,3.81,508,4.6,4.2,561,4.39,575,4.93,4.08,614,5.3,4.43,717,5.6,4.87,779,5.1,874,5.41,966,5.74,02: Damage by scaffold,,,
2,4,A,216,U,12,6642,30,0.55,178,2.289,332,3.58,392,4.45,454,4.88,4.57,565,4.93,667,5.63,4.56,710,6,5,785,6.4,5.47,875,6.55,999,6.50,1058,7.02,,,,
2,4,B,B,U,13,6643,43,0.44,149,2.142,292,5.19,353,5.06,398,6.16,5.47,457,6.02,497,6.24,3.81,546,6.5,4.11,610,7.7,4.28,610,4.92,601,5.30,658,4.5,08: Dia remeasured,,,
2,4,A,216,U,14,6644,50,0.67,238,2.541,346,4.68,389,5.19,550,5.97,5.48,655,6.18,673,7.03,5.39,705,7.5,5.81,798,8,6.27,870,5.85,912,6.93,977,7.2,,,,
3,1,B,B,L,14,6840,35,0.41,136,1.832,287,4,348,4.24,383,4.83,4.37,462,4.87,532,5.12,3.22,579,5.5,3.72,640,5.9,4.00,664,4.27,740,4.50,789,4.7,01: Forked at 10 cm,,,
3,1,A,216,L,13,6839,53,0.75,218,2.409,275,3.26,300,3.49,342,3.9,3.78,410,3.92,584,4.33,3.2,632,4.8,3.52,693,4.9,3.73,779,3.82,832,4.15,872,4.31,02: CT Dead; 03: Tree growing;  Remeasured 07Dia 5-15-08 BAB,,,
